site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
0,Mo,0,0.0127612630124887,1.834561948025378,3.7199999999999998,0.04904709756374359,0.005486737005412579,0.05666529759764671,0.043961796909570694,0.04651419445872307
1,Mo,0,-1.582396611968703,4.597456448063598,3.72,0.06060515716671944,0.009720289148390293,0.056504279375076294,0.05129280686378479,0.07401839643716812
2,Mo,0,-3.1775544869498953,7.360350948101818,3.72,0.04710938408970833,0.0042677088640630245,0.041073936969041824,0.050125110894441605,0.05012911558151245
3,Mo,0,-4.772712361931087,10.123245448140038,3.7200000000000006,0.05144529417157173,0.002779158530756831,0.05163213238120079,0.04795196279883385,0.05475178733468056
4,Mo,0,-6.367870236912278,12.886139948178256,3.7200000000000006,0.05279118940234184,0.008475005626678467,0.047400277107954025,0.04621615260839462,0.06475714594125748
5,Mo,0,-7.963028111893471,15.649034448216476,3.720000000000001,0.05946988984942436,0.007718070410192013,0.06831807643175125,0.0495108962059021,0.060580696910619736
6,Mo,0,-9.558185986874662,18.411928948254698,3.720000000000001,0.045753370970487595,0.009049584157764912,0.058516018092632294,0.04019579663872719,0.038548294454813004
7,Mo,0,-11.153343861855856,21.174823448292916,3.7200000000000015,0.053896043449640274,0.0010350227821618319,0.05382280424237251,0.05266661196947098,0.05519871413707733
8,Mo,0,3.2030770130124884,1.834561948025378,3.72,0.03915790840983391,0.002165958983823657,0.04160989448428154,0.03952184319496155,0.03634198009967804
9,Mo,0,1.607919138031297,4.597456448063598,3.72,0.05300094559788704,0.003257814096286893,0.0539969876408577,0.048607293516397476,0.05639855936169624
10,Mo,0,0.01276126305010461,7.360350948101818,3.7200000000000006,0.04125550761818886,0.0007241447456181049,0.042015232145786285,0.041470374912023544,0.04028092697262764
11,Mo,0,-1.5823966119310873,10.123245448140038,3.7200000000000006,0.03902912884950638,0.0013433757703751326,0.04045841842889786,0.037230584770441055,0.03939837962388992
12,Mo,0,-3.1775544869122783,12.886139948178256,3.720000000000001,0.041162531822919846,0.0012906888732686639,0.04012018069624901,0.042981378734111786,0.04038604348897934
13,Mo,0,-4.772712361893471,15.649034448216476,3.720000000000001,0.05340227484703064,0.0017574302619323134,0.05092424899339676,0.0544758103787899,0.05480676516890526
14,Mo,0,-6.367870236874663,18.411928948254698,3.7200000000000015,0.04725418984889984,0.005326807498931885,0.05435585603117943,0.04587983712553978,0.041526876389980316
15,Mo,0,-7.963028111855855,21.174823448292916,3.7200000000000015,0.03953104838728905,0.002196703338995576,0.03774360939860344,0.04262523353099823,0.038224298506975174
16,X,1,6.393392763012487,1.834561948025378,3.72,0.05745675042271614,0.0023764101788401604,0.054101310670375824,0.05897087603807449,0.059298060834407806
